ROUTE_NAME,ROUTE,DAY,DIR,STOP,STOPNAME,DAY_ON,DAY_OFF,LAT,LONG
1,1,Weekday,Northbound,1,SAN LEANDRO BART,594.8314137,0.083333333,37.72165346,-122.1600537
1,1,Weekday,Northbound,2,DOWNTOWN SAN LEANDRO NB,523.381965,115.7992729,37.7254097,-122.1575992
1,1,Weekday,Northbound,3,SAN LEANDRO CIVIC CENTER NB,55.64628375,18.90268029,37.72813763,-122.1583611
1,1,Weekday,Northbound,4,GEORGIA WAY NB,49.68021024,29.19291576,37.73151881,-122.1608877
1,1,Weekday,Northbound,5,DURANT AVENUE,127.2376929,85.59670182,37.73574012,-122.1640646
1,1,Weekday,Northbound,6,103RD AVENUE,221.7512798,139.4876271,37.74077163,-122.1678015
1,1,Weekday,Northbound,7,98TH AVENUE,203.7595329,101.8034891,37.74348411,-122.1698487
1,1,Weekday,Northbound,8,95TH AVENUE,261.9652615,105.6993818,37.74610976,-122.1717786
1,1,Weekday,Northbound,9,90TH AVENUE,237.8857747,126.607014,37.7494361,-122.1742456
1,1,Weekday,Northbound,10,86TH AVENUE,188.1182443,120.4088427,37.75239399,-122.1764373
1,1,Weekday,Northbound,11,82ND AVENUE,272.058605,136.6657792,37.75579675,-122.179856
1,1,Weekday,Northbound,12,77TH AVENUE,207.6867504,122.5836266,37.75813703,-122.1847749
1,1,Weekday,Northbound,13,73RD AVENUE,304.8225831,177.4477623,37.75992811,-122.1885542
1,1,Weekday,Northbound,14,67TH AVENUE,191.3860262,103.4003201,37.76140315,-122.1916362
1,1,Weekday,Northbound,15,63RD AVENUE,204.607594,130.6272504,37.76350945,-122.1962253
1,1,Weekday,Northbound,16,SEMINARY,273.3087149,146.7972231,37.76557677,-122.2007254
1,1,Weekday,Northbound,17,54TH AVENUE,150.2742833,89.51016298,37.76811003,-122.2058653
1,1,Weekday,Northbound,18,48TH AVENUE,170.379982,110.9687216,37.76966605,-122.2091736
1,1,Weekday,Northbound,19,HIGH STREET,285.5366937,311.9617163,37.77164868,-122.2134194
1,1,Weekday,Northbound,20,39TH AVENUE,171.7836866,201.9697397,37.77451304,-122.2194537
1,1,Weekday,Northbound,21,FRUITVALE,397.7198386,860.2758035,37.77652785,-122.2236383
1,1,Weekday,Northbound,22,31ST AVENUE,150.7323758,127.3746146,37.77815167,-122.2270274
1,1,Weekday,Northbound,23,28TH AVENUE,148.2653686,167.4557027,37.78007493,-122.2303937
1,1,Weekday,Northbound,24,24TH AVENUE,173.8163765,271.6948789,37.78263692,-122.2346676
1,1,Weekday,Northbound,25,20TH AVENUE,113.6445307,157.4492267,37.78571368,-122.2397931
1,1,Weekday,Northbound,26,14TH AVENUE NB,93.59472648,138.290707,37.78928459,-122.2458349
1,1,Weekday,Northbound,27,10TH AVENUE NB,117.8689689,154.210984,37.79194395,-122.2495457
1,1,Weekday,Northbound,28,5TH AVENUE NB,123.8697489,152.1280693,37.79596171,-122.2541178
1,1,Weekday,Northbound,29,2ND AVENUE NB,95.6641951,140.3669109,37.79781559,-122.2561855
1,1,Weekday,Northbound,30,MADISON NB,51.08446167,192.3143544,37.80006346,-122.2647312
1,1,Weekday,Northbound,31,HARRISON NB,19.66503741,233.9045603,37.80190855,-122.2694501
1,1,Weekday,Northbound,32,CITY CENTER NB,20.99655917,520.0088893,37.8027707,-122.2715642
1,1,Weekday,Northbound,33,14TH STREET NB,20.33349914,411.596861,37.80462514,-122.2711169
1,1,Weekday,Northbound,34,UPTOWN OAKLAND NB,0.119047619,361.6313244,37.80735816,-122.2692857
1,1,Weekday,Southbound,1,UPTOWN OAKLAND SB,706.1435386,0.734224193,37.80644557,-122.2699802
1,1,Weekday,Southbound,2,14TH STREET SB,206.6022963,16.05652917,37.80403699,-122.2715317
1,1,Weekday,Southbound,3,CITY CENTER SB,494.4816133,45.20859467,37.80188766,-122.2719107
1,1,Weekday,Southbound,4,HARRISON SB,198.7062715,29.48706247,37.80042256,-122.2679763
1,1,Weekday,Southbound,5,MADISON SB,128.3863176,35.65235674,37.79948155,-122.2656144
1,1,Weekday,Southbound,6,2ND AVENUE SB,175.3386581,123.079527,37.79692429,-122.25708
1,1,Weekday,Southbound,7,5TH AVENUE SB,153.3687925,129.1743638,37.79365537,-122.2533197
1,1,Weekday,Southbound,8,10TH AVENUE SB,97.85224106,88.62229556,37.79037762,-122.2496023
1,1,Weekday,Southbound,9,14TH AVENUE SB,109.6736404,77.0808414,37.78877486,-122.2464139
1,1,Weekday,Southbound,10,20TH AVENUE,181.209587,99.17073573,37.78558028,-122.2396518
1,1,Weekday,Southbound,11,24TH AVENUE,279.7967296,164.3873894,37.78250767,-122.2345257
1,1,Weekday,Southbound,12,28TH AVENUE,171.9923197,134.9421923,37.77991762,-122.2302058
1,1,Weekday,Southbound,13,31ST AVENUE,155.8714076,128.0043553,37.77804726,-122.2268652
1,1,Weekday,Southbound,14,FRUITVALE,797.6551767,410.1346613,37.77639487,-122.2234348
1,1,Weekday,Southbound,15,39TH AVENUE,233.8276126,175.7426556,37.7744043,-122.2192995
1,1,Weekday,Southbound,16,HIGH STREET,314.2247502,335.9791102,37.77151075,-122.2131746
1,1,Weekday,Southbound,17,48TH AVENUE,140.0759924,180.2624748,37.76954183,-122.2090275
1,1,Weekday,Southbound,18,54TH AVENUE,92.25233544,149.5552562,37.7679888,-122.2057065
1,1,Weekday,Southbound,19,SEMINARY,139.7910504,278.6593213,37.76545386,-122.2005339
1,1,Weekday,Southbound,20,63RD AVENUE,141.7693188,210.67342,37.76339334,-122.196071
1,1,Weekday,Southbound,21,67TH AVENUE,115.6370952,176.5262444,37.76127927,-122.191483
1,1,Weekday,Southbound,22,73RD AVENUE,176.6547773,294.2202328,37.75978086,-122.1883527
1,1,Weekday,Southbound,23,77TH AVENUE,129.8799588,205.868721,37.7580156,-122.1846266
1,1,Weekday,Southbound,24,82ND AVENUE,140.7567359,284.0443589,37.75567775,-122.1797128
1,1,Weekday,Southbound,25,86TH AVENUE,115.899839,193.934368,37.75223751,-122.1763835
1,1,Weekday,Southbound,26,90TH AVENUE,121.9137843,231.1934916,37.74927842,-122.174193
1,1,Weekday,Southbound,27,95TH AVENUE,99.25410847,262.22862,37.74595507,-122.1717255
1,1,Weekday,Southbound,28,98TH AVENUE,114.7947097,206.5427981,37.74332312,-122.1697882
1,1,Weekday,Southbound,29,103RD AVENUE,117.7207421,224.656392,37.74061602,-122.1677504
1,1,Weekday,Southbound,30,DURANT AVENUE,75.07723622,124.5081829,37.7355987,-122.1640021
1,1,Weekday,Southbound,31,GEORGIA WAY SB,27.28105568,46.75710917,37.73203332,-122.1614619
1,1,Weekday,Southbound,32,SAN LEANDRO CIVIC CENTER SB,18.09973978,43.14894272,37.72842798,-122.1587914
1,1,Weekday,Southbound,33,DOWNTOWN SAN LEANDRO SB,22.26537425,399.4053067,37.72541683,-122.157913
1,1,Weekday,Southbound,34,HAYS ST & W ESTUDILLO AV,0,0,37.72469,-122.15804
1,1,Weekday,Southbound,34,SAN LEANDRO BART,0.023809524,697.1042105,37.72162568,-122.160144
6,6,Weekday,Northbound,1,10TH ST & WASHINGTON ST,167.7811306,0.108539765,37.80268851,-122.2743589
6,6,Weekday,Northbound,3,BROADWAY & 12TH ST,62.85138477,40.40695018,37.80319547,-122.2720004
6,6,Weekday,Northbound,4,BROADWAY & 15TH ST,280.3143712,27.78699706,37.80507187,-122.2707352
6,6,Weekday,Northbound,5,BROADWAY & 17TH ST,83.01433692,4.927370273,37.80649107,-122.2698059
6,6,Weekday,Northbound,6,TL BERKLEY WAY,129.8910291,14.65925526,37.80954533,-122.269358
6,6,Weekday,Northbound,7,TELEGRAPH AV & 24TH ST,94.59609937,63.0690917,37.81407143,-122.2683619
6,6,Weekday,Northbound,8,TELEGRAPH AV & 27TH ST,71.16634898,29.62233921,37.8165312,-122.2678229
6,6,Weekday,Northbound,9,TELEGRAPH AV & 30TH ST,65.010205,50.1284959,37.81969274,-122.2669685
6,6,Weekday,Northbound,10,TELEGRAPH AV & 34TH ST,33.44132097,25.05780741,37.82266456,-122.2661515
6,6,Weekday,Northbound,11,TELEGRAPH AV & 38TH ST,186.3232833,105.5913983,37.82780701,-122.2647765
6,6,Weekday,Northbound,12,TELEGRAPH AV & 45TH ST,70.70164016,151.358853,37.83332045,-122.2632816
6,6,Weekday,Northbound,13,TELEGRAPH AV & 40TH ST,20,28,37.83065238,-122.2650145
6,6,Weekday,Northbound,13,TELEGRAPH AV & CLAREMONT AV,76.2044487,130.7901711,37.83844826,-122.2620713
6,6,Weekday,Northbound,14,TELEGRAPH AV & 55TH ST,20.64610435,27.75443724,37.8400489,-122.2618372
6,6,Weekday,Northbound,15,TELEGRAPH AV & AILEEN ST,8.182052175,13.54811954,37.84168964,-122.2615893
6,6,Weekday,Northbound,16,TELEGRAPH AV & 59TH ST.,24.46307894,32.84131934,37.84528609,-122.261106
6,6,Weekday,Northbound,17,TELEGRAPH AV & 62ND ST,20.45582914,21.63997809,37.84787218,-122.2607359
6,6,Weekday,Northbound,18,TELEGRAPH AV & ALCATRAZ AV,41.57961094,47.69891616,37.85047614,-122.2604023
6,6,Weekday,Northbound,19,TELEGRAPH AV & PRINCE ST,31.47138252,18.43397727,37.85362247,-122.2599564
6,6,Weekday,Northbound,20,TELEGRAPH AV & WEBSTER ST,51.58324461,35.67442095,37.85509765,-122.2597471
6,6,Weekday,Northbound,21,TELEGRAPH AV & ASHBY AV,48.08046857,27.28591598,37.85600877,-122.2596381
6,6,Weekday,Northbound,22,TELEGRAPH AV & RUSSELL ST,27.5651144,19.55096845,37.85793813,-122.2593767
6,6,Weekday,Northbound,23,TELEGRAPH AV & STUART ST,36.20623023,16.5746391,37.85991318,-122.2590719
6,6,Weekday,Northbound,24,TELEGRAPH AV & DERBY ST,28.25427348,29.30394235,37.86161638,-122.2588621
6,6,Weekday,Northbound,25,TELEGRAPH AV & PARKER ST,70.0739023,49.68038635,37.86307784,-122.2586506
6,6,Weekday,Northbound,26,TELEGRAPH AV & DWIGHT WAY,62.03646905,98.50875493,37.86497429,-122.2584058
6,6,Weekday,Northbound,27,TELEGRAPH AV & HASTE ST,38.88052722,114.2914655,37.86628576,-122.2586641
6,6,Weekday,Northbound,28,BANCROFT WAY & TELEGRAPH AV,38.29117561,369.4041086,37.86863956,-122.2602145
6,6,Weekday,Northbound,29,BANCROFT WAY & DANA ST,11.61378254,55.31994934,37.86842677,-122.2620769
6,6,Weekday,Northbound,30,BANCROFT WAY & ELLSWORTH ST,5.275626277,59.17665517,37.86816578,-122.264104
6,6,Weekday,Northbound,31,ADDISON ST & OXFORD ST,0.192307692,173.7965397,37.87031446,-122.2674293
6,6,Weekday,Southbound,1,ADDISON ST & OXFORD ST,342.7820753,0.176623377,37.8702988,-122.2673856
6,6,Weekday,Southbound,2,SHATTUCK AV & ALLSTON WAY,222.4887133,229.3973333,37.86931483,-122.2680222
6,6,Weekday,Southbound,3,SHATTUCK AV & KITTREDGE ST,132.3476249,147.4071818,37.86824305,-122.2679527
6,6,Weekday,Southbound,4,DURANT AV & SHATTUCK AV,99.59997251,16.78749767,37.86669112,-122.2671896
6,6,Weekday,Southbound,5,DURANT AV & ELLSWORTH ST,29.69844484,10.94869573,37.86721036,-122.2632206
6,6,Weekday,Southbound,6,DURANT AV & DANA ST,228.3041667,70.15893192,37.86745334,-122.2614297
6,6,Weekday,Southbound,7,DANA ST & HASTE ST,55.85595547,41.30544699,37.86583157,-122.2609783
6,6,Weekday,Southbound,8,TELEGRAPH AV & DWIGHT WAY,155.3036007,75.32160699,37.8645656,-122.258601
6,6,Weekday,Southbound,9,TELEGRAPH AV & PARKER ST,61.32706323,40.34138015,37.86292588,-122.2588576
6,6,Weekday,Southbound,10,TELEGRAPH AV & DERBY ST,29.16040231,21.43410823,37.86116082,-122.2591081
6,6,Weekday,Southbound,11,TELEGRAPH AV & STUART ST,20.89812021,23.14178568,37.85970118,-122.2593596
6,6,Weekday,Southbound,12,TELEGRAPH AV & RUSSELL ST,21.74182382,21.62595222,37.8577812,-122.2596148
6,6,Weekday,Southbound,13,TELEGRAPH AV & ASHBY AV,26.04668181,38.25897709,37.85640653,-122.2598059
6,6,Weekday,Southbound,14,TELEGRAPH AV & WEBSTER ST,55.13091866,70.24465016,37.8553413,-122.2599098
6,6,Weekday,Southbound,15,TELEGRAPH AV & ALCATRAZ AV,51.16842115,50.46698409,37.85039206,-122.2606007
6,6,Weekday,Southbound,16,TELEGRAPH AV & 62ND ST,15.71145167,23.14780534,37.84804628,-122.2609486
6,6,Weekday,Southbound,17,TELEGRAPH AV & 60TH ST,9.113317958,7.611923259,37.84657091,-122.2611398
6,6,Weekday,Southbound,18,TELEGRAPH AV & 59TH ST,23.48914961,15.93056012,37.84476864,-122.2613954
6,6,Weekday,Southbound,19,TELEGRAPH AV & 58TH ST,13.01985098,8.345726684,37.84352605,-122.2615703
6,6,Weekday,Southbound,20,TELEGRAPH AV & AILEEN ST,6.507830829,7.306986162,37.84190835,-122.2617963
6,6,Weekday,Southbound,21,TELEGRAPH AV & 55TH ST,29.3738992,26.27726168,37.84037528,-122.2620077
6,6,Weekday,Southbound,22,TELEGRAPH AV & 52ND ST,61.08892779,41.24462529,37.83819285,-122.262303
6,6,Weekday,Southbound,23,TELEGRAPH AV & 51ST ST,87.27479728,50.21918919,37.83693252,-122.2624556
6,6,Weekday,Southbound,24,TELEGRAPH AV & 45TH ST,110.782099,46.95011428,37.83322317,-122.2634811
6,6,Weekday,Southbound,26,TELEGRAPH AV & 40TH ST,93.19357173,136.7533171,37.82950094,-122.2644436
6,6,Weekday,Southbound,26,TELEGRAPH AV & W MACARTHUR B,47.99251052,43.83705966,37.82615507,-122.265376
6,6,Weekday,Southbound,27,TELEGRAPH AV & 34TH ST,31.82809607,37.40820125,37.82228203,-122.266413
6,6,Weekday,Southbound,28,TELEGRAPH AV & 32ND ST,0.84385625,1.323523712,37.82104666,-122.266774
6,6,Weekday,Southbound,29,TELEGRAPH AV & 30TH ST,61.21430422,65.13110185,37.81880754,-122.2673781
6,6,Weekday,Southbound,30,TELEGRAPH AV & 27TH ST,24.02543922,80.97678425,37.81591355,-122.2678622
6,6,Weekday,Southbound,31,TELEGRAPH AV & 24TH ST,29.94222429,70.31069932,37.81260195,-122.2666777
6,6,Weekday,Southbound,32,TL BERKLEY WAY & TELEGRAPH A,19.96006219,147.5373525,37.80860057,-122.2688284
6,6,Weekday,Southbound,33,BROADWAY & 17TH ST,6.990226227,85.82559991,37.80635529,-122.2700565
6,6,Weekday,Southbound,34,BROADWAY & 12TH ST,9.022533797,317.0613004,37.80311224,-122.2720658
6,6,Weekday,Southbound,35,10TH ST & WASHINGTON ST,0.121553885,150.6893243,37.8026238,-122.2743443
7,7,Weekday,Northbound,1,ALLSTON WAY & SHATTUCK AV,61.06986151,0,37.86997347,-122.2676302
7,7,Weekday,Northbound,2,SHATTUCK AV & UNIVERSITY AV,92.42521596,22.12638146,37.87246583,-122.2683364
7,7,Weekday,Northbound,3,SHATTUCK AV & DELAWARE ST,10.21678126,3.589372147,37.87522782,-122.2686314
7,7,Weekday,Northbound,4,SHATTUCK AV & VIRGINIA ST,4.175143729,1.122868798,37.87651381,-122.2687559
7,7,Weekday,Northbound,5,SHATTUCK AV & CEDAR ST,4.923639106,4.24738913,37.87832819,-122.2689737
7,7,Weekday,Northbound,6,SHATTUCK AV & VINE ST,7.528727645,10.47785964,37.88010971,-122.2691834
7,7,Weekday,Northbound,7,SHATTUCK PL & ROSE ST,5.722763756,10.51593627,37.88184794,-122.2700613
7,7,Weekday,Northbound,8,HENRY ST & BERRYMAN ST,0.84491342,2.570068657,37.88361673,-122.2705336
7,7,Weekday,Northbound,9,SUTTER ST & HOPKINS ST,1.465588578,3.529982517,37.88849409,-122.2718291
7,7,Weekday,Northbound,10,THE ALAMEDA & SOLANO AV,7.347981185,19.64065379,37.89113541,-122.2769309
7,7,Weekday,Northbound,11,MARIN AV & LASSEN ST,0.15,0.745075758,37.8892301,-122.2749419
7,7,Weekday,Northbound,12,MARIN AV & THE CIRCLE,1.288095238,3.011147186,37.89002065,-122.272809
7,7,Weekday,Northbound,13,ARLINGTON AV & INDIAN ROCK P,0.659462759,2.561897824,37.89199313,-122.2739336
7,7,Weekday,Northbound,14,ARLINGTON AV & MENDOCINO PAT,0,1.459203297,37.89311814,-122.2746365
7,7,Weekday,Northbound,15,ARLINGTON AV & SOUTHAMPTON A,0.22275641,3.688782051,37.89454122,-122.2742404
7,7,Weekday,Northbound,16,ARLINGTON AV & THOUSAND OAKS,0.320075758,3.328700466,37.89727495,-122.2752229
7,7,Weekday,Northbound,17,ARLINGTON AV & SAN FERNANDO,0.139423077,1.386271082,37.8989599,-122.2760251
7,7,Weekday,Northbound,18,ARLINGTON AV & SAN LUIS RD,1.010227273,4.713927739,37.90102788,-122.2763809
7,7,Weekday,Northbound,19,ARLINGTON AV & BOYNTON PATH,0.416889483,4.489452214,37.90197144,-122.2758537
7,7,Weekday,Northbound,20,ARLINGTON AV & AMHERST AV,3.700757576,15.87537879,37.90358824,-122.2775566
7,7,Weekday,Northbound,21,ARLINGTON AV & WELLESLEY AV,0.592074592,2.008741259,37.90756574,-122.27927
7,7,Weekday,Northbound,22,ARLINGTON AV & SUNSET DR,0.423736802,1.579574592,37.90838124,-122.2801619
7,7,Weekday,Northbound,23,ARLINGTON AV & WESTMINSTER A,0.832040998,3.014412793,37.91048148,-122.2801639
7,7,Weekday,Northbound,24,ARLINGTON AV & KENSINGTON PA,1.325577609,3.81846291,37.91313663,-122.2813571
7,7,Weekday,Northbound,25,ARLINGTON AV & COWPER AV,0.837990196,1.828409091,37.9153766,-122.2828558
7,7,Weekday,Northbound,26,ARLINGTON AV & HIGHLAND BLVD,0.320512821,1.780448718,37.91708154,-122.2842071
7,7,Weekday,Northbound,27,ARLINGTON BLVD & MOESER LN,1.168560606,5.445483683,37.91951936,-122.2867468
7,7,Weekday,Northbound,28,ARLINGTON BLVD & DON CAROL D,0.226923077,1.591666667,37.92103702,-122.2890811
7,7,Weekday,Northbound,29,ARLINGTON BLVD & VILLA NUEVA,0,0.487179487,37.92173833,-122.2911121
7,7,Weekday,Northbound,30,ARLINGTON BLVD & BREWSTER DR,0.925,4.5879662,37.92234229,-122.2924986
7,7,Weekday,Northbound,31,ARLINGTON BLVD & RIFLE RANGE,0.416666667,1.783828671,37.92559745,-122.2943409
7,7,Weekday,Northbound,32,ARLINGTON BLVD & BREWSTER DR,0,0.568997669,37.92777893,-122.2963395
7,7,Weekday,Northbound,33,ARLINGTON BLVD & MADERA DR,1.040329768,1.308473879,37.92932578,-122.2988166
7,7,Weekday,Northbound,34,ARLINGTON BLVD & #1529,0,0.25,37.92956989,-122.3004499
7,7,Weekday,Northbound,35,ARLINGTON BLVD & POTRERO AV,0.803846154,0.481818182,37.92976213,-122.3045677
7,7,Weekday,Northbound,36,ARLINGTON BLVD & SCENIC ST,0,0.563665501,37.9304998,-122.306541
7,7,Weekday,Northbound,37,ARLINGTON BLVD & CUTTING BLV,0.48355615,3.612338887,37.93255888,-122.3093829
7,7,Weekday,Northbound,38,BARRETT AV & ARLINGTON BLVD,0.487179487,2.55963938,37.93502603,-122.3080072
7,7,Weekday,Northbound,39,BARRETT AV & #6509,0.67473262,1.659994172,37.9359482,-122.3089438
7,7,Weekday,Northbound,40,BARRETT AV & CARQUINEZ AV,2.892509941,6.030412725,37.93644902,-122.3118891
7,7,Weekday,Northbound,41,BARRETT AV & TULARE AV,2.630001371,3.14489579,37.93638523,-122.3144503
7,7,Weekday,Northbound,42,BARRETT AV & EDWARDS AV,0.25,1.118589744,37.93661989,-122.3162043
7,7,Weekday,Northbound,43,BARRETT AV & YUBA ST,0.920361991,2.967006033,37.93616592,-122.3175781
7,7,Weekday,Northbound,44,BARRETT AV & TULLER AV,0.174242424,0.755332168,37.93554027,-122.3195009
7,7,Weekday,Northbound,45,BARRETT AV & MOUNT ST,0,0.25,37.93517112,-122.3217809
7,7,Weekday,Northbound,46,BARRETT AV & MC LAUGHLIN ST,1.054307212,3.426767105,37.93569162,-122.324058
7,7,Weekday,Northbound,47,SAN PABLO AV & MACDONALD AV,2.153059441,5.826194639,37.93308508,-122.3241167
7,7,Weekday,Northbound,48,SAN PABLO AV & HOME DEPOT,0.950980392,2.564423077,37.92919214,-122.3213507
7,7,Weekday,Northbound,49,SAN PABLO AV & WALL AV,0.166666667,1.176602564,37.92761502,-122.3202229
7,7,Weekday,Northbound,50,DEL NORTE BART,0,44.32093446,37.92482799,-122.3172766
7,7,Weekday,Southbound,1,DEL NORTE BART,54.49501193,0,37.92429788,-122.3164615
7,7,Weekday,Southbound,2,SAN PABLO AV & WALL AV,3.110628261,0.63228022,37.92782902,-122.3200469
7,7,Weekday,Southbound,3,SAN PABLO AV & CONLON AV,1.112179487,0.333333333,37.92981003,-122.3214368
7,7,Weekday,Southbound,4,SAN PABLO AV & MACDONALD AV,5.617156863,1.266666667,37.93271468,-122.3235131
7,7,Weekday,Southbound,5,BARRETT AV & SAN PABLO AV,4.581509667,0.518589744,37.93533869,-122.324686
7,7,Weekday,Southbound,6,BARRETT AV & KEY BLVD,1.602286439,1.166666667,37.93571207,-122.3233667
7,7,Weekday,Southbound,7,BARRETT AV & MOUNT ST,1.690893665,0.708333333,37.9350032,-122.3217497
7,7,Weekday,Southbound,8,BARRETT AV & HARRIS AV,0.375,0,37.93495107,-122.3197723
7,7,Weekday,Southbound,9,BARRETT AV & YUBA ST,1.424679487,0.870512821,37.93600456,-122.3178729
7,7,Weekday,Southbound,10,BARRETT AV & EDWARDS AV,0.779166667,0.340909091,37.93641887,-122.316525
7,7,Weekday,Southbound,11,BARRETT AV & TULARE AV,3.156783902,3.031482243,37.93630369,-122.3147476
7,7,Weekday,Southbound,12,BARRETT AV & CARQUINEZ AV,4.211176813,5.100426779,37.93634479,-122.3118044
7,7,Weekday,Southbound,13,BARRETT AV & LA HONDA AV,1.553846154,1.104166667,37.93597817,-122.309323
7,7,Weekday,Southbound,14,BARRETT AV & ARLINGTON BLVD,2.663950021,2.224754902,37.93481107,-122.3080035
7,7,Weekday,Southbound,15,ARLINGTON BLVD & CUTTING BLV,4.624760044,2.729781983,37.93248878,-122.3095575
7,7,Weekday,Southbound,16,ARLINGTON BLVD & #1749,0.335227273,0.388480392,37.93003157,-122.3064276
7,7,Weekday,Southbound,17,ARLINGTON BLVD & POTRERO AV,0.443001851,0.287990196,37.92955812,-122.3048337
7,7,Weekday,Southbound,18,ARLINGTON BLVD & #1525,0.524038462,0.183823529,37.92946877,-122.3000641
7,7,Weekday,Southbound,19,ARLINGTON BLVD & MADERA DR,0.782745441,1.657308378,37.92921278,-122.2990041
7,7,Weekday,Southbound,20,ARLINGTON BLVD & BREWSTER DR,0.5625,1.175222816,37.92751083,-122.296316
7,7,Weekday,Southbound,21,ARLINGTON BLVD & BUCKINGHAM,1.092191142,1.246983409,37.92520588,-122.2942264
7,7,Weekday,Southbound,22,ARLINGTON BLVD & BREWSTER DR,3.970720211,2.323246606,37.92224124,-122.2926568
7,7,Weekday,Southbound,23,ARLINGTON BLVD & HAVENS PL,1.172348485,0.878787879,37.92168536,-122.2912598
7,7,Weekday,Southbound,24,ARLINGTON BLVD & DON CAROL D,1.582870561,0.708993213,37.92091994,-122.2888625
7,7,Weekday,Southbound,25,ARLINGTON BLVD & MOESER LN,3.042904155,2.201335184,37.91953583,-122.2869078
7,7,Weekday,Southbound,26,ARLINGTON BLVD & LAMM CT,2.229860825,0.716346154,37.91710232,-122.284385
7,7,Weekday,Southbound,27,ARLINGTON AV & RINCON DR,1.008012821,1.082861991,37.915802,-122.2831712
7,7,Weekday,Southbound,28,ARLINGTON AV & RINCON DR,2.554778555,1.972202797,37.91277963,-122.2814142
7,7,Weekday,Southbound,29,ARLINGTON AV & WESTMINSTER A,2.528971274,2.298779652,37.91065525,-122.2802452
7,7,Weekday,Southbound,30,ARLINGTON AV & SUNSET DR,2.339058001,0.736236802,37.90798431,-122.2798566
7,7,Weekday,Southbound,31,ARLINGTON AV & OBERLIN AV,1.213888318,1.281177156,37.90710365,-122.2791574
7,7,Weekday,Southbound,32,ARLINGTON AV & COVENTRY RD,7.670737351,3.369343891,37.90395519,-122.2776926
7,7,Weekday,Southbound,33,ARLINGTON AV & BOYNTON AV,2.961625874,0.508012821,37.90205226,-122.2760497
7,7,Weekday,Southbound,34,ARLINGTON AV & SAN LUIS RD,3.910722611,0.283333333,37.90089155,-122.2769628
7,7,Weekday,Southbound,35,ARLINGTON AV & SAN ANTONIO A,1.236742424,0.166666667,37.8990789,-122.2767507
7,7,Weekday,Southbound,36,ARLINGTON AV & THOUSAND OAKS,1.618899973,0.498484848,37.89742484,-122.2757029
7,7,Weekday,Southbound,37,ARLINGTON AV & YOSEMITE RD,2.051746538,0.145833333,37.89508432,-122.2747253
7,7,Weekday,Southbound,38,ARLINGTON AV & MENDOCINO AV,0.766317016,0.257575758,37.89335778,-122.2742504
7,7,Weekday,Southbound,39,ARLINGTON AV & INDIAN ROCK P,0.574412108,0.264423077,37.89214537,-122.2736478
7,7,Weekday,Southbound,40,MARIN AV & ARLINGTON CIR,0.884178322,0.567059166,37.89003224,-122.2723306
7,7,Weekday,Southbound,41,MARIN AV & LASSEN ST,0,0.0625,37.8893789,-122.2747501
7,7,Weekday,Southbound,42,THE ALAMEDA & MARIN AV,0.600378788,2.602272727,37.88872128,-122.2763884
7,7,Weekday,Southbound,43,SOLANO AV & THE ALAMEDA,4.276461039,4.476461039,37.89111978,-122.2762457
7,7,Weekday,Southbound,44,SUTTER ST & HOPKINS ST,5.108333333,1.619101732,37.88858794,-122.2725076
7,7,Weekday,Southbound,45,SUTTER ST & YOLO AV,0.961829837,0.243589744,37.88611561,-122.2714435
7,7,Weekday,Southbound,46,HENRY ST & BERRYMAN ST,3.202154463,1.425339367,37.88337463,-122.2707954
7,7,Weekday,Southbound,47,SHATTUCK PL & ROSE ST,8.28217126,4.251131222,37.88169348,-122.2703072
7,7,Weekday,Southbound,48,SHATTUCK AV & VINE ST,10.61984094,4.400615316,37.88034547,-122.2694319
7,7,Weekday,Southbound,49,SHATTUCK AV & CEDAR ST,7.177824626,2.717665913,37.87855297,-122.2692171
7,7,Weekday,Southbound,50,SHATTUCK AV & VIRGINIA ST,1.672794118,3.638189017,37.87634848,-122.268981
7,7,Weekday,Southbound,52,OXFORD ST & HEARST AV,2.13368127,15.83408748,37.87385947,-122.2663864
7,7,Weekday,Southbound,53,OXFORD ST & UNIVERSITY AV,4.008012821,15.69842657,37.8721734,-122.2662078
7,7,Weekday,Southbound,54,ALLSTON WAY & SHATTUCK AV,0,79.36487385,37.86997932,-122.2676494
10,10,Weekday,Northbound,1,HAYWARD BART,130.7224794,0.635201779,37.67017614,-122.0867293
10,10,Weekday,Northbound,2,C ST & MISSION BLVD,162.4032122,55.57607657,37.67089241,-122.0831051
10,10,Weekday,Northbound,3,MAIN ST & B ST,30.66596603,6.905633423,37.67319068,-122.0829459
10,10,Weekday,Northbound,4,MISSION BLVD & GRACE ST,10.27996695,1.001834657,37.67498906,-122.0872404
10,10,Weekday,Northbound,5,MISSION BLVD & SUNSET BLVD,20.60750305,5.945815672,37.67780785,-122.0907377
10,10,Weekday,Northbound,6,MISSION BLVD & GROVE WAY,11.56478529,7.154412156,37.68056842,-122.0941942
10,10,Weekday,Northbound,7,MISSION BLVD & BLOSSOM WAY,7.813536539,5.395241339,37.6818667,-122.0957947
10,10,Weekday,Northbound,8,MISSION BLVD & CHERRY WAY,3.195757438,4.957029208,37.68322289,-122.0974782
10,10,Weekday,Northbound,9,MISSION BLVD & MEDFORD AV,46.27728106,21.25800374,37.68492027,-122.0995719
